# GLAD-AZI - global azimuthal anisotropy model
# lon lat amplitude azimuth
-178.0 48.0 0.015227 -77.965812
-177.0 48.0 0.014027 -76.352108
-176.0 48.0 0.012593 -74.788826
-175.0 48.0 0.011365 -73.850694
-174.0 48.0 0.010751 -73.705394
-173.0 48.0 0.010891 -73.702134
-172.0 48.0 0.011522 -73.064875
-171.0 48.0 0.012096 -71.618938
-170.0 48.0 0.012115 -69.620124
-169.0 48.0 0.011384 -67.204978
-168.0 48.0 0.010320 -64.479948
-167.0 48.0 0.009553 -62.346294
-166.0 48.0 0.009394 -62.274800
-165.0 48.0 0.009747 -64.912734
-164.0 48.0 0.010240 -68.712459
-163.0 48.0 0.010230 -71.517133
-162.0 48.0 0.009357 -72.056808
-161.0 48.0 0.007938 -69.887179
-160.0 48.0 0.006676 -66.005895
-159.0 48.0 0.005845 -62.917679
-158.0 48.0 0.005319 -63.424785
-157.0 48.0 0.005327 -67.580283
-156.0 48.0 0.006078 -71.839245
-155.0 48.0 0.007188 -74.628113
-154.0 48.0 0.008223 -77.685590
-153.0 48.0 0.009108 -81.847883
-152.0 48.0 0.009860 -86.371035
-151.0 48.0 0.010427 89.973981
-150.0 48.0 0.010691 87.712924
-149.0 48.0 0.010520 87.082398
-148.0 48.0 0.009987 88.461047
-147.0 48.0 0.009402 -88.102793
-146.0 48.0 0.009183 -83.454044
-145.0 48.0 0.009742 -79.696036
-144.0 48.0 0.011168 -78.237707
-143.0 48.0 0.013278 -78.292021
-142.0 48.0 0.015325 -78.612688
-141.0 48.0 0.016725 -77.934594
-140.0 48.0 0.017248 -75.743541
-139.0 48.0 0.017334 -72.401402
-138.0 48.0 0.017323 -68.890325
-137.0 48.0 0.017106 -66.319295
-136.0 48.0 0.016382 -65.178417
-135.0 48.0 0.014835 -65.048018
-134.0 48.0 0.011986 -63.949314
-133.0 48.0 0.008401 -59.175953
-132.0 48.0 0.005846 -37.851434
-131.0 48.0 0.009060 -15.841814
-130.0 48.0 0.014869 -9.216364
-129.0 48.0 0.020323 -7.573353
-128.0 48.0 0.024394 -7.231983
-127.0 48.0 0.026158 -7.384812
-126.0 48.0 0.025140 -7.947935
-125.0 48.0 0.021568 -8.850368
-124.0 48.0 0.016345 -10.140221
-123.0 48.0 0.010552 -12.198015
-122.0 48.0 0.005500 -16.576146
-121.0 48.0 0.002291 -29.336662
-120.0 48.0 0.001203 -55.281306
-119.0 48.0 0.001358 -83.923269
-118.0 48.0 0.002684 82.328274
-117.0 48.0 0.004929 79.856720
-116.0 48.0 0.006965 79.573470
-115.0 48.0 0.007420 78.166500
-114.0 48.0 0.006086 73.698767
-113.0 48.0 0.004427 65.330415
-112.0 48.0 0.003637 60.245399
-111.0 48.0 0.003553 65.046339
-110.0 48.0 0.004520 73.743697
-109.0 48.0 0.006203 78.147219
-108.0 48.0 0.007492 79.386467
-107.0 48.0 0.007402 79.438947
-106.0 48.0 0.005785 79.049473
-105.0 48.0 0.003270 77.894409
-104.0 48.0 0.000640 64.607754
-103.0 48.0 0.002045 -1.409517
-102.0 48.0 0.004074 -1.301074
-101.0 48.0 0.005223 2.343314
-100.0 48.0 0.005403 8.240387
-99.0 48.0 0.004788 17.326083
-98.0 48.0 0.004163 30.837330
-97.0 48.0 0.004364 43.607088
-96.0 48.0 0.004958 47.988092
-95.0 48.0 0.005320 45.272938
-94.0 48.0 0.005407 38.603736
-93.0 48.0 0.005282 30.458242
-92.0 48.0 0.004984 21.956370
-91.0 48.0 0.004718 13.729411
-90.0 48.0 0.004762 7.185590
-89.0 48.0 0.005024 3.019006
-88.0 48.0 0.004999 -0.513101
-87.0 48.0 0.004398 -7.218082
-86.0 48.0 0.004153 -18.291050
-85.0 48.0 0.004828 -25.655560
-84.0 48.0 0.005438 -28.480318
-83.0 48.0 0.005184 -33.649841
-82.0 48.0 0.004534 -46.522097
-81.0 48.0 0.004741 -62.935625
-80.0 48.0 0.005349 -73.321132
-79.0 48.0 0.005613 -78.485775
-78.0 48.0 0.005700 -80.500061
-77.0 48.0 0.005803 -80.807969
-76.0 48.0 0.006089 -80.553842
-75.0 48.0 0.006702 -80.004139
-74.0 48.0 0.007544 -78.831836
-73.0 48.0 0.007974 -76.820354
-72.0 48.0 0.007497 -74.075911
-71.0 48.0 0.006438 -71.292021
-70.0 48.0 0.005545 -70.263433
-69.0 48.0 0.005163 -71.378601
-68.0 48.0 0.005248 -72.362660
-67.0 48.0 0.005674 -72.702830
-66.0 48.0 0.006252 -73.503174
-65.0 48.0 0.006560 -74.493097
-64.0 48.0 0.006325 -74.204928
-63.0 48.0 0.005942 -72.324733
-62.0 48.0 0.005625 -69.717246
-61.0 48.0 0.005018 -67.361980
-60.0 48.0 0.003723 -65.658365
-59.0 48.0 0.001838 -66.126780
-58.0 48.0 0.000468 60.465281
-57.0 48.0 0.001974 42.164291
-56.0 48.0 0.002828 48.765769
-55.0 48.0 0.003355 65.554658
-54.0 48.0 0.004559 81.798056
-53.0 48.0 0.005212 -89.335168
-52.0 48.0 0.004360 -84.478942
-51.0 48.0 0.003041 -81.809241
-50.0 48.0 0.002591 -80.321954
-49.0 48.0 0.003310 -80.271310
-48.0 48.0 0.005318 -81.324824
-47.0 48.0 0.008203 -82.107166
-46.0 48.0 0.010700 -82.240245
-45.0 48.0 0.011948 -82.572756
-44.0 48.0 0.012150 -83.869120
-43.0 48.0 0.011730 -86.576639
-42.0 48.0 0.011356 89.681702
-41.0 48.0 0.011357 85.905865
-40.0 48.0 0.012032 82.437199
-39.0 48.0 0.013595 79.795506
-38.0 48.0 0.016153 79.016982
-37.0 48.0 0.019308 80.109234
-36.0 48.0 0.022664 81.972947
-35.0 48.0 0.025528 83.347038
-34.0 48.0 0.027642 83.684317
-33.0 48.0 0.028909 83.281964
-32.0 48.0 0.029792 83.154596
-31.0 48.0 0.030986 84.066094
-30.0 48.0 0.032669 86.242882
-29.0 48.0 0.034310 89.172470
-28.0 48.0 0.035070 -87.540828
-27.0 48.0 0.034976 -84.340697
-26.0 48.0 0.034534 -81.961516
-25.0 48.0 0.033995 -80.925365
-24.0 48.0 0.033292 -81.389895
-23.0 48.0 0.032884 -83.009970
-22.0 48.0 0.032832 -85.049112
-21.0 48.0 0.032402 -86.804045
-20.0 48.0 0.031149 -88.070433
-19.0 48.0 0.029539 -89.149116
-18.0 48.0 0.028287 89.833643
-17.0 48.0 0.027246 89.169403
-16.0 48.0 0.026006 89.116780
-15.0 48.0 0.024298 89.751407
-14.0 48.0 0.021772 -88.899229
-13.0 48.0 0.018390 -86.510135
-12.0 48.0 0.014887 -82.781136
-11.0 48.0 0.012253 -78.423300
-10.0 48.0 0.010596 -74.897075
-9.0 48.0 0.009326 -72.297714
-8.0 48.0 0.007932 -69.879901
-7.0 48.0 0.006417 -67.451159
-6.0 48.0 0.005145 -66.214497
-5.0 48.0 0.004434 -68.089791
-4.0 48.0 0.004263 -72.080699
-3.0 48.0 0.004538 -75.108687
-2.0 48.0 0.005226 -76.455797
-1.0 48.0 0.006138 -77.921332
0.0 48.0 0.006820 -80.517864
1.0 48.0 0.006859 -83.583234
2.0 48.0 0.005923 -85.860404
3.0 48.0 0.004433 -87.230949
4.0 48.0 0.003443 -88.690556
5.0 48.0 0.003416 88.808042
6.0 48.0 0.004096 86.158648
7.0 48.0 0.005206 84.630780
8.0 48.0 0.006357 84.711476
9.0 48.0 0.007009 86.237092
10.0 48.0 0.006808 89.508752
11.0 48.0 0.005859 -84.421083
12.0 48.0 0.004652 -74.045497
13.0 48.0 0.003603 -53.868287
14.0 48.0 0.004722 -27.473226
15.0 48.0 0.007871 -14.979703
16.0 48.0 0.010962 -10.372999
17.0 48.0 0.013260 -8.652019
18.0 48.0 0.014758 -8.168904
19.0 48.0 0.015343 -8.210703
20.0 48.0 0.014899 -8.425416
21.0 48.0 0.013731 -8.615780
22.0 48.0 0.012232 -8.926121
23.0 48.0 0.010846 -9.606972
24.0 48.0 0.009859 -10.878825
25.0 48.0 0.009288 -12.381530
26.0 48.0 0.008902 -13.241352
27.0 48.0 0.008441 -12.603461
28.0 48.0 0.007916 -10.634978
29.0 48.0 0.007140 -8.749690
30.0 48.0 0.005959 -7.835480
31.0 48.0 0.004808 -7.117653
32.0 48.0 0.003916 -6.943533
33.0 48.0 0.003276 -9.163026
34.0 48.0 0.003031 -14.430996
35.0 48.0 0.003315 -17.605070
36.0 48.0 0.003909 -15.416304
37.0 48.0 0.004720 -9.865424
38.0 48.0 0.005721 -4.212889
39.0 48.0 0.006564 0.796816
40.0 48.0 0.006935 5.149775
41.0 48.0 0.006771 9.325847
42.0 48.0 0.006801 12.336784
43.0 48.0 0.007732 12.710465
44.0 48.0 0.009625 10.815562
45.0 48.0 0.012022 8.404693
46.0 48.0 0.013994 6.502074
47.0 48.0 0.014933 5.236027
48.0 48.0 0.014860 4.709441
49.0 48.0 0.014135 4.983892
50.0 48.0 0.013095 6.159804
51.0 48.0 0.011807 8.485778
52.0 48.0 0.010141 12.170506
53.0 48.0 0.008120 18.123163
54.0 48.0 0.006231 28.426761
55.0 48.0 0.005449 41.935347
56.0 48.0 0.005792 53.027903
57.0 48.0 0.006559 59.040994
58.0 48.0 0.007271 62.164909
59.0 48.0 0.007554 63.543000
60.0 48.0 0.007249 64.673535
61.0 48.0 0.006498 66.761317
62.0 48.0 0.005627 70.734073
63.0 48.0 0.004850 75.854926
64.0 48.0 0.004262 80.177477
65.0 48.0 0.003982 81.738088
66.0 48.0 0.004175 80.400866
67.0 48.0 0.004785 78.675523
68.0 48.0 0.005565 77.668685
69.0 48.0 0.006422 76.753062
70.0 48.0 0.007270 75.397458
71.0 48.0 0.007753 73.686189
72.0 48.0 0.007380 71.527172
73.0 48.0 0.006458 69.263577
74.0 48.0 0.005825 68.430891
75.0 48.0 0.006041 69.852662
76.0 48.0 0.006976 71.366454
77.0 48.0 0.007913 71.099606
78.0 48.0 0.008093 68.724338
79.0 48.0 0.007620 65.246135
80.0 48.0 0.006897 62.680110
81.0 48.0 0.006339 63.385013
82.0 48.0 0.006350 68.032660
83.0 48.0 0.007049 74.241742
84.0 48.0 0.007794 80.253348
85.0 48.0 0.007924 86.419564
86.0 48.0 0.007342 -86.953948
87.0 48.0 0.006313 -81.286384
88.0 48.0 0.004887 -78.786186
89.0 48.0 0.003377 -81.696929
90.0 48.0 0.002520 89.804891
91.0 48.0 0.002310 85.823356
92.0 48.0 0.002010 -86.051308
93.0 48.0 0.002045 -66.549405
94.0 48.0 0.002867 -53.024801
95.0 48.0 0.003610 -50.039459
96.0 48.0 0.003818 -52.641321
97.0 48.0 0.003616 -56.742387
98.0 48.0 0.003204 -59.823472
99.0 48.0 0.002753 -62.342004
100.0 48.0 0.002494 -67.198271
101.0 48.0 0.002500 -73.059523
102.0 48.0 0.002624 -75.288628
103.0 48.0 0.002617 -71.247131
104.0 48.0 0.002862 -63.555778
105.0 48.0 0.003488 -58.317560
106.0 48.0 0.004103 -56.581568
107.0 48.0 0.004297 -55.803654
108.0 48.0 0.003931 -53.378328
109.0 48.0 0.003241 -45.549409
110.0 48.0 0.003023 -31.204944
111.0 48.0 0.003550 -19.071215
112.0 48.0 0.003766 -13.579724
113.0 48.0 0.003013 -12.517424
114.0 48.0 0.001746 -16.897815
115.0 48.0 0.000995 -25.276984
116.0 48.0 0.001135 -16.542556
117.0 48.0 0.002239 -7.755014
118.0 48.0 0.003605 -5.798216
119.0 48.0 0.004353 -5.175270
120.0 48.0 0.004056 -3.578199
121.0 48.0 0.003209 0.145450
122.0 48.0 0.002934 4.389937
123.0 48.0 0.003606 4.211079
124.0 48.0 0.004549 1.921707
125.0 48.0 0.004523 -1.265291
126.0 48.0 0.003396 -8.595873
127.0 48.0 0.002811 -26.811571
128.0 48.0 0.003893 -38.660647
129.0 48.0 0.005337 -42.220272
130.0 48.0 0.006295 -45.640800
131.0 48.0 0.006560 -49.685687
132.0 48.0 0.006276 -51.346554
133.0 48.0 0.005738 -47.210343
134.0 48.0 0.005565 -38.536015
135.0 48.0 0.005886 -29.271252
136.0 48.0 0.006324 -21.768573
137.0 48.0 0.006771 -15.541872
138.0 48.0 0.006994 -9.959749
139.0 48.0 0.006956 -4.270355
140.0 48.0 0.006985 2.519989
141.0 48.0 0.007514 8.783389
142.0 48.0 0.008509 11.808352
143.0 48.0 0.009402 11.025474
144.0 48.0 0.009987 7.318116
145.0 48.0 0.010369 1.957964
146.0 48.0 0.010794 -3.278497
147.0 48.0 0.011178 -6.899321
148.0 48.0 0.011260 -8.414216
149.0 48.0 0.010636 -7.947613
150.0 48.0 0.008767 -5.777203
151.0 48.0 0.005582 -0.340471
152.0 48.0 0.002371 27.357441
153.0 48.0 0.005323 65.862986
154.0 48.0 0.010005 72.909217
155.0 48.0 0.013124 75.522216
156.0 48.0 0.013325 76.361313
157.0 48.0 0.010986 75.720285
158.0 48.0 0.007056 71.264308
159.0 48.0 0.003555 49.321981
160.0 48.0 0.005385 16.657818
161.0 48.0 0.008963 7.527302
162.0 48.0 0.011219 3.846332
163.0 48.0 0.011725 1.243798
164.0 48.0 0.010912 -1.393064
165.0 48.0 0.009305 -4.831161
166.0 48.0 0.007453 -9.911840
167.0 48.0 0.005666 -17.352066
168.0 48.0 0.004105 -29.321075
169.0 48.0 0.003459 -46.558454
170.0 48.0 0.004429 -63.835893
171.0 48.0 0.005770 -70.155873
172.0 48.0 0.006808 -72.109423
173.0 48.0 0.007460 -72.523549
174.0 48.0 0.007867 -72.461617
175.0 48.0 0.008396 -72.946304
176.0 48.0 0.009352 -74.372851
177.0 48.0 0.010693 -76.127795
178.0 48.0 0.012362 -77.653038
179.0 48.0 0.014113 -78.757290
-180.0 47.0 0.014162 -79.927764
-179.0 47.0 0.015415 -81.543800
-178.0 47.0 0.015621 -82.017595
-177.0 47.0 0.014762 -81.325333
-176.0 47.0 0.013274 -79.751225
-175.0 47.0 0.011950 -77.865700
-174.0 47.0 0.011448 -76.213687
-173.0 47.0 0.011701 -74.730705
-172.0 47.0 0.012215 -72.848636
-171.0 47.0 0.012475 -70.453614
-170.0 47.0 0.012204 -67.936358
-169.0 47.0 0.011474 -65.850027
-168.0 47.0 0.010645 -64.502408
-167.0 47.0 0.010185 -63.953691
-166.0 47.0 0.010256 -64.319966
-165.0 47.0 0.010646 -65.651892
-164.0 47.0 0.011012 -67.833328
-163.0 47.0 0.011121 -70.435111
-162.0 47.0 0.010898 -72.654025
-161.0 47.0 0.010226 -73.715483
-160.0 47.0 0.009032 -73.293373
-159.0 47.0 0.007393 -71.787607
-158.0 47.0 0.005709 -70.175475
-157.0 47.0 0.004561 -69.884887
-156.0 47.0 0.004293 -71.464144
-155.0 47.0 0.004726 -73.962255
-154.0 47.0 0.005643 -78.161738
-153.0 47.0 0.006939 -83.778349
-152.0 47.0 0.008322 -88.493572
-151.0 47.0 0.009262 88.617606
-150.0 47.0 0.009609 87.221726
-149.0 47.0 0.009486 87.022355
-148.0 47.0 0.009280 88.044472
-147.0 47.0 0.009334 -89.773721
-146.0 47.0 0.009704 -87.070493
-145.0 47.0 0.010451 -84.402968
-144.0 47.0 0.011648 -82.451005
-143.0 47.0 0.013415 -81.257363
-142.0 47.0 0.015439 -80.575606
-141.0 47.0 0.017371 -79.529518
-140.0 47.0 0.018667 -77.585530
-139.0 47.0 0.019374 -75.115091
-138.0 47.0 0.019472 -72.788762
-137.0 47.0 0.018895 -71.281042
-136.0 47.0 0.017552 -70.996769
-135.0 47.0 0.015398 -71.278256
-134.0 47.0 0.012453 -71.047863
-133.0 47.0 0.008665 -68.002421
-132.0 47.0 0.004646 -49.826830
-131.0 47.0 0.006695 -16.723718
-130.0 47.0 0.013158 -8.507077
-129.0 47.0 0.019408 -7.845149
-128.0 47.0 0.024102 -8.709005
-127.0 47.0 0.026307 -9.861203
-126.0 47.0 0.025412 -11.099579
-125.0 47.0 0.021606 -12.717504
-124.0 47.0 0.015602 -15.732060
-123.0 47.0 0.009200 -23.137186
-122.0 47.0 0.005406 -43.690594
-121.0 47.0 0.005781 -62.923837
-120.0 47.0 0.006329 -68.500912
-119.0 47.0 0.006529 -71.953723
-118.0 47.0 0.006978 -76.756754
-117.0 47.0 0.008165 -82.444896
-116.0 47.0 0.009167 -86.930431
-115.0 47.0 0.008837 89.105459
-114.0 47.0 0.007224 84.499266
-113.0 47.0 0.005589 80.081248
-112.0 47.0 0.004958 80.554784
-111.0 47.0 0.005491 85.344127
-110.0 47.0 0.006752 88.359016
-109.0 47.0 0.007969 88.471190
-108.0 47.0 0.008506 87.049230
-107.0 47.0 0.007894 85.036874
-106.0 47.0 0.006338 81.949468
-105.0 47.0 0.004467 76.048426
-104.0 47.0 0.002908 63.683485
-103.0 47.0 0.002239 41.695102
-102.0 47.0 0.002607 22.075830
-101.0 47.0 0.003058 13.732038
-100.0 47.0 0.002937 13.579943
-99.0 47.0 0.002302 23.211816
-98.0 47.0 0.002303 44.080876
-97.0 47.0 0.003388 54.571925
-96.0 47.0 0.004410 53.859488
-95.0 47.0 0.004957 49.092471
-94.0 47.0 0.004953 43.571802
-93.0 47.0 0.004340 38.539817
-92.0 47.0 0.003329 32.595362
-91.0 47.0 0.002553 22.768837
-90.0 47.0 0.002680 12.058170
-89.0 47.0 0.003556 7.222813
-88.0 47.0 0.004342 4.697367
-87.0 47.0 0.004236 0.576592
-86.0 47.0 0.003829 -7.847134
-85.0 47.0 0.004391 -15.552052
-84.0 47.0 0.005398 -17.917843
-83.0 47.0 0.005520 -19.748265
-82.0 47.0 0.004351 -25.002152
-81.0 47.0 0.002829 -38.666835
-80.0 47.0 0.002577 -62.380378
-79.0 47.0 0.003518 -75.426620
-78.0 47.0 0.004326 -79.002977
-77.0 47.0 0.004793 -79.799673
-76.0 47.0 0.005214 -80.140921
-75.0 47.0 0.006028 -80.239587
-74.0 47.0 0.007138 -79.281798
-73.0 47.0 0.007688 -76.841134
-72.0 47.0 0.007288 -73.094465
-71.0 47.0 0.006627 -69.053606
-70.0 47.0 0.006342 -67.450343
-69.0 47.0 0.006452 -69.086345
-68.0 47.0 0.006759 -71.919177
-67.0 47.0 0.007272 -74.714473
-66.0 47.0 0.007945 -77.035845
-65.0 47.0 0.008334 -78.159413
-64.0 47.0 0.007988 -76.941954
-63.0 47.0 0.007175 -73.206099
-62.0 47.0 0.006339 -68.339749
-61.0 47.0 0.005374 -64.314398
-60.0 47.0 0.003989 -62.508448
-59.0 47.0 0.002584 -66.308041
-58.0 47.0 0.001699 -82.285842
-57.0 47.0 0.002051 78.619959
-56.0 47.0 0.003065 75.605298
-55.0 47.0 0.004105 79.158352
-54.0 47.0 0.004502 83.218274
-53.0 47.0 0.003701 84.521412
-52.0 47.0 0.002472 78.663580
-51.0 47.0 0.002199 64.484595
-50.0 47.0 0.002599 56.774341
-49.0 47.0 0.002737 52.098283
-48.0 47.0 0.002475 54.133540
-47.0 47.0 0.002612 72.174982
-46.0 47.0 0.004305 86.509168
-45.0 47.0 0.006755 -88.997635
-44.0 47.0 0.008974 -88.741526
-43.0 47.0 0.010690 -89.784899
-42.0 47.0 0.011734 88.601642
-41.0 47.0 0.012302 86.855832
-40.0 47.0 0.012997 84.640553
-39.0 47.0 0.014348 82.289761
-38.0 47.0 0.016631 80.837407
-37.0 47.0 0.019426 80.755974
-36.0 47.0 0.022125 81.453138
-35.0 47.0 0.024070 82.040891
-34.0 47.0 0.025249 82.000467
-33.0 47.0 0.025851 81.577706
-32.0 47.0 0.026224 81.980645
-31.0 47.0 0.026956 83.809805
-30.0 47.0 0.028182 86.796861
-29.0 47.0 0.029419 -89.773289
-28.0 47.0 0.030103 -86.529190
-27.0 47.0 0.029926 -83.427785
-26.0 47.0 0.029302 -80.802918
-25.0 47.0 0.028352 -79.041821
-24.0 47.0 0.027090 -78.268407
-23.0 47.0 0.025994 -78.650564
-22.0 47.0 0.025186 -80.027706
-21.0 47.0 0.024184 -81.834875
-20.0 47.0 0.022952 -83.723496
-19.0 47.0 0.022214 -85.650942
-18.0 47.0 0.022209 -87.618660
-17.0 47.0 0.022512 -89.253582
-16.0 47.0 0.022272 89.734375
-15.0 47.0 0.021273 89.525907
-14.0 47.0 0.019766 -89.758625
-13.0 47.0 0.017854 -87.909759
-12.0 47.0 0.015697 -84.960241
-11.0 47.0 0.013795 -81.622280
-10.0 47.0 0.012189 -78.394195
-9.0 47.0 0.010690 -75.068156
-8.0 47.0 0.009069 -71.022177
-7.0 47.0 0.007398 -66.105985
-6.0 47.0 0.005945 -61.533889
-5.0 47.0 0.004854 -59.805874
-4.0 47.0 0.004118 -60.693328
-3.0 47.0 0.003990 -64.446163
-2.0 47.0 0.004644 -69.681047
-1.0 47.0 0.005614 -73.757330
0.0 47.0 0.006020 -76.399812
1.0 47.0 0.005470 -77.758432
2.0 47.0 0.003993 -75.765909
3.0 47.0 0.002351 -64.186977
4.0 47.0 0.001835 -41.401267
5.0 47.0 0.001772 -26.798850
6.0 47.0 0.001070 -14.396348
7.0 47.0 0.000611 52.713651
8.0 47.0 0.002271 72.109660
9.0 47.0 0.003323 78.404683
10.0 47.0 0.002958 85.548456
11.0 47.0 0.001782 -73.456181
12.0 47.0 0.002605 -35.187982
13.0 47.0 0.005282 -20.827876
14.0 47.0 0.008416 -13.953368
15.0 47.0 0.011326 -9.878735
16.0 47.0 0.013253 -7.454074
17.0 47.0 0.014049 -6.105850
18.0 47.0 0.013774 -5.616230
19.0 47.0 0.012699 -5.669623
20.0 47.0 0.011369 -5.518258
21.0 47.0 0.010273 -4.559180
22.0 47.0 0.009583 -2.899109
23.0 47.0 0.009061 -1.591016
24.0 47.0 0.008876 -1.770308
25.0 47.0 0.009095 -3.490376
26.0 47.0 0.009661 -5.405737
27.0 47.0 0.010164 -6.199614
28.0 47.0 0.010010 -6.054419
29.0 47.0 0.008946 -5.584242
30.0 47.0 0.007185 -5.107599
31.0 47.0 0.005573 -3.980563
32.0 47.0 0.004342 -3.015491
33.0 47.0 0.003254 -5.402979
34.0 47.0 0.002515 -14.212869
35.0 47.0 0.002344 -24.104933
36.0 47.0 0.002380 -26.409309
37.0 47.0 0.002364 -20.572197
38.0 47.0 0.002626 -9.048628
39.0 47.0 0.003205 2.762638
40.0 47.0 0.003751 12.467444
41.0 47.0 0.003937 21.003819
42.0 47.0 0.004018 26.123486
43.0 47.0 0.004466 24.364758
44.0 47.0 0.005804 17.580107
45.0 47.0 0.008261 11.742643
46.0 47.0 0.010803 8.622043
47.0 47.0 0.012668 7.076656
48.0 47.0 0.013465 6.709219
49.0 47.0 0.013414 7.305396
50.0 47.0 0.012942 8.899248
51.0 47.0 0.012204 11.573984
52.0 47.0 0.011112 15.563992
53.0 47.0 0.009815 20.995986
54.0 47.0 0.008497 27.991317
55.0 47.0 0.007470 35.390383
56.0 47.0 0.006843 42.053370
57.0 47.0 0.006570 46.552175
58.0 47.0 0.006395 48.111832
59.0 47.0 0.006094 47.139633
60.0 47.0 0.005593 45.173290
61.0 47.0 0.004911 44.475655
62.0 47.0 0.004203 46.845249
63.0 47.0 0.003685 51.746558
64.0 47.0 0.003481 57.237918
65.0 47.0 0.003607 61.789756
66.0 47.0 0.004119 65.786394
67.0 47.0 0.004873 69.255141
68.0 47.0 0.005701 71.904311
69.0 47.0 0.006574 73.839447
70.0 47.0 0.007522 75.176391
71.0 47.0 0.008334 75.914222
72.0 47.0 0.008717 76.192761
73.0 47.0 0.008742 76.257038
74.0 47.0 0.009152 76.637428
75.0 47.0 0.010340 77.264058
76.0 47.0 0.011693 77.511959
77.0 47.0 0.012134 76.886380
78.0 47.0 0.011074 74.984728
79.0 47.0 0.009070 71.953806
80.0 47.0 0.007181 69.848711
81.0 47.0 0.006062 71.475686
82.0 47.0 0.006188 76.217646
83.0 47.0 0.007289 79.928533
84.0 47.0 0.008456 82.697397
85.0 47.0 0.008982 86.142518
86.0 47.0 0.008677 -89.543207
87.0 47.0 0.007549 -85.665054
88.0 47.0 0.005664 -83.988166
89.0 47.0 0.003606 -87.381155
90.0 47.0 0.002462 80.640601
91.0 47.0 0.002279 69.760341
92.0 47.0 0.001725 64.554459
93.0 47.0 0.000506 55.011946
94.0 47.0 0.000976 -24.875725
95.0 47.0 0.002057 -31.812091
96.0 47.0 0.002545 -36.204600
97.0 47.0 0.002429 -39.038227
98.0 47.0 0.001963 -41.354433
99.0 47.0 0.001465 -44.678227
100.0 47.0 0.001169 -48.354883
101.0 47.0 0.001119 -50.461452
102.0 47.0 0.001310 -45.393769
103.0 47.0 0.001781 -38.010362
104.0 47.0 0.002429 -34.173842
105.0 47.0 0.002946 -33.673801
106.0 47.0 0.003142 -33.484296
107.0 47.0 0.003042 -30.928609
108.0 47.0 0.002981 -23.680787
109.0 47.0 0.003527 -14.112890
110.0 47.0 0.004640 -8.135968
111.0 47.0 0.005621 -5.501652
112.0 47.0 0.005679 -4.343658
113.0 47.0 0.004440 -4.393500
114.0 47.0 0.002386 -8.744683
115.0 47.0 0.001126 -34.940400
116.0 47.0 0.001614 -50.883726
117.0 47.0 0.002115 -41.447106
118.0 47.0 0.002789 -29.416769
119.0 47.0 0.003256 -21.111388
120.0 47.0 0.003191 -13.255241
121.0 47.0 0.003032 -4.525528
122.0 47.0 0.003376 1.296689
123.0 47.0 0.004286 1.858004
124.0 47.0 0.005265 0.141126
125.0 47.0 0.005406 -2.281960
126.0 47.0 0.004269 -7.455536
127.0 47.0 0.002989 -22.662969
128.0 47.0 0.003363 -40.423130
129.0 47.0 0.004414 -45.771154
130.0 47.0 0.005000 -47.245790
131.0 47.0 0.004978 -49.211622
132.0 47.0 0.004700 -51.228753
133.0 47.0 0.004549 -49.970301
134.0 47.0 0.004701 -44.890001
135.0 47.0 0.005020 -37.182984
136.0 47.0 0.005427 -27.923940
137.0 47.0 0.006111 -18.712146
138.0 47.0 0.006729 -10.716755
139.0 47.0 0.006840 -3.625858
140.0 47.0 0.006589 4.471115
141.0 47.0 0.006609 12.331042
142.0 47.0 0.007082 16.142198
143.0 47.0 0.007501 15.066820
144.0 47.0 0.007633 10.293695
145.0 47.0 0.007655 3.460670
146.0 47.0 0.007800 -3.177114
147.0 47.0 0.007776 -7.583217
148.0 47.0 0.007268 -8.771710
149.0 47.0 0.006233 -6.679388
150.0 47.0 0.004374 -0.709510
151.0 47.0 0.001937 24.102987
152.0 47.0 0.003959 65.190651
153.0 47.0 0.007963 72.493563
154.0 47.0 0.011145 74.978564
155.0 47.0 0.012382 76.481067
156.0 47.0 0.011554 77.511757
157.0 47.0 0.008964 77.385127
158.0 47.0 0.005341 73.966722
159.0 47.0 0.002099 47.936870
160.0 47.0 0.004482 9.699627
161.0 47.0 0.007862 2.960414
162.0 47.0 0.009764 -0.381545
163.0 47.0 0.010098 -3.162423
164.0 47.0 0.009472 -5.890809
165.0 47.0 0.008457 -8.598182
166.0 47.0 0.007317 -11.644099
167.0 47.0 0.006017 -15.567551
168.0 47.0 0.004484 -21.963255
169.0 47.0 0.003214 -33.901341
170.0 47.0 0.003159 -52.707565
171.0 47.0 0.004152 -62.559650
172.0 47.0 0.004744 -63.498302
173.0 47.0 0.004894 -61.199771
174.0 47.0 0.005047 -58.586402
175.0 47.0 0.005482 -58.587287
176.0 47.0 0.006383 -62.739774
177.0 47.0 0.007911 -68.578263
178.0 47.0 0.009984 -73.606280
179.0 47.0 0.012213 -77.284701
-180.0 46.0 0.012148 -75.690013
-179.0 46.0 0.013549 -79.053172
-178.0 46.0 0.014248 -80.854106
-177.0 46.0 0.013744 -80.757247
-176.0 46.0 0.012448 -78.892329
-175.0 46.0 0.011469 -76.260237
-174.0 46.0 0.011441 -74.403788
-173.0 46.0 0.012026 -73.416626
-172.0 46.0 0.012562 -72.330951
-171.0 46.0 0.012591 -70.651230
-170.0 46.0 0.012100 -68.780548
